device_id,record_time,cpu_usage_percent,memory_usage_percent,temperature_celsius,online_flag
DEV-5141,2025-06-07 23:27:41,29.8,17.8,43.4,True
VMS-3279,2025-06-04 08:09:07,38.4,70.3,26.4,True
RSU-4083,2025-06-01 06:54:56,54.8,66.0,48.2,True
SEN-6121,2025-06-06 08:01:33,58.7,16.2,81.5,True
VMS-9485,2025-06-06 17:34:32,57.1,36.4,65.6,True
VMS-4540,2025-06-06 16:21:16,25.4,93.5,53.5,True
RSU-6684,2025-06-01 03:19:13,22.9,89.8,38.7,True
VMS-4540,2025-06-06 12:20:29,94.6,38.7,28.8,True
CAM-8906,2025-06-03 23:56:28,88.7,26.4,60.2,True
DEV-9259,2025-06-03 18:48:25,78.0,59.4,33.8,True
RSU-4083,2025-06-03 17:50:55,82.7,53.9,48.2,True
SEN-9113,2025-06-06 08:01:22,86.3,67.9,70.2,True
CAM-5094,2025-06-03 06:12:37,86.9,45.2,54.6,True
VMS-9485,2025-06-04 17:17:21,8.1,31.4,61.9,True
VMS-7793,2025-06-07 22:39:53,59.3,80.6,72.0,True
DEV-9259,2025-06-02 07:55:25,66.1,79.4,52.9,True
DEV-5777,2025-06-05 18:12:33,59.3,81.7,43.7,True
VMS-5226,2025-06-03 05:15:16,75.8,25.0,53.4,True
CAM-5094,2025-06-07 08:48:15,33.8,69.2,78.4,True
CAM-5094,2025-06-01 09:40:12,78.0,43.2,79.4,True
CAM-5720,2025-06-01 07:11:39,89.8,63.3,83.0,True
SEN-9219,2025-06-05 16:08:41,18.3,37.4,35.1,True
VMS-2566,2025-06-05 06:50:41,36.0,13.5,41.8,True
SEN-9113,2025-06-07 08:00:26,16.1,48.7,27.0,True
VMS-2566,2025-06-07 17:14:12,45.7,38.5,50.1,True
VMS-4540,2025-06-04 01:18:39,41.1,75.5,72.5,True
DEV-5141,2025-06-02 14:29:30,10.7,32.5,72.4,False
SEN-9448,2025-06-02 14:50:34,9.2,41.2,35.5,False
VMS-3279,2025-06-07 18:46:59,39.1,91.3,48.4,True
CAM-9540,2025-06-03 21:17:04,19.7,14.7,33.9,True
CAM-5094,2025-06-06 00:34:27,19.5,38.7,66.4,True
VMS-5226,2025-06-02 08:26:04,66.6,32.3,79.8,True
VMS-3279,2025-06-01 08:36:45,65.8,57.7,44.8,True
VMS-9055,2025-06-01 17:49:57,75.5,20.1,62.7,True
DEV-3696,2025-06-02 11:14:04,17.8,11.1,53.4,True
RSU-4083,2025-06-01 17:37:25,42.8,85.9,28.9,True
CAM-9540,2025-06-01 18:06:27,93.1,89.3,38.2,True
RSU-1640,2025-06-01 18:03:11,23.4,70.5,45.3,True
RSU-9703,2025-06-06 08:13:10,71.6,46.5,31.8,True
CAM-5320,2025-06-04 17:25:23,65.4,17.3,28.7,True
RSU-4083,2025-06-01 22:23:12,73.7,29.1,65.5,True
SEN-6121,2025-06-07 19:40:04,69.1,60.4,77.2,True
VMS-6450,2025-06-07 17:33:55,69.0,58.9,28.4,True
CAM-5720,2025-06-03 06:30:28,52.8,45.2,47.6,True
DEV-3696,2025-06-01 22:33:13,45.2,85.0,79.5,True
RSU-1640,2025-06-03 07:36:01,76.9,67.5,49.0,True
CAM-8906,2025-06-01 23:08:12,64.4,18.7,83.4,True
VMS-4540,2025-06-07 18:24:58,19.2,73.3,51.6,True
CAM-5094,2025-06-06 18:56:43,73.3,86.8,60.5,True
VMS-5226,2025-06-07 14:08:00,65.4,62.5,64.8,True
RSU-9703,2025-06-06 11:47:18,66.6,87.1,64.6,True
SEN-9113,2025-06-01 13:11:40,87.1,54.2,34.5,True
SEN-9113,2025-06-04 18:21:34,85.7,85.7,53.2,True
CAM-3584,2025-06-04 12:43:17,81.9,59.2,78.7,True
SEN-8721,2025-06-04 08:47:56,46.6,64.8,72.8,True
SEN-9448,2025-06-07 16:05:29,56.6,29.6,58.7,True
DEV-5777,2025-06-02 18:13:01,55.7,53.2,61.6,True
SEN-9448,2025-06-01 06:24:25,10.5,44.1,80.0,True
RSU-4083,2025-06-02 14:25:32,64.2,88.0,31.8,True
RSU-1640,2025-06-06 20:19:42,62.3,64.4,77.1,True
DEV-5141,2025-06-05 02:57:13,25.1,74.9,43.8,True
SEN-7909,2025-06-03 17:18:08,72.8,53.9,73.0,True
DEV-5141,2025-06-07 08:49:51,85.3,30.7,51.3,True
CAM-5320,2025-06-04 05:50:43,43.0,38.3,67.2,True
VMS-4540,2025-06-04 18:46:29,59.2,40.4,33.5,True
RSU-6684,2025-06-01 08:45:06,44.3,27.3,69.2,True
DEV-3696,2025-06-07 18:45:05,90.2,27.6,58.2,True
SEN-8721,2025-06-02 21:03:41,8.8,59.9,70.5,True
CAM-8906,2025-06-06 17:19:09,68.6,56.9,81.8,True
VMS-4540,2025-06-03 07:09:09,68.8,63.2,40.0,True
RSU-2412,2025-06-02 06:41:01,37.8,47.4,84.9,True
RSU-9703,2025-06-06 20:34:02,18.2,50.7,60.4,True
CAM-3584,2025-06-02 18:38:05,51.2,55.6,79.3,True
VMS-3279,2025-06-04 11:25:03,49.9,71.2,33.3,True
VMS-3279,2025-06-07 18:42:16,62.6,85.0,73.9,True
VMS-7793,2025-06-04 06:10:48,7.2,92.0,35.7,True
DEV-3696,2025-06-01 00:37:04,28.5,16.5,78.9,True
SEN-9219,2025-06-05 17:10:24,90.7,33.7,70.3,True
DEV-9259,2025-06-05 07:51:51,74.0,18.6,69.6,True
CAM-5094,2025-06-04 08:26:12,13.4,22.1,32.7,True
SEN-9448,2025-06-03 18:00:47,14.9,60.6,32.0,True
CAM-5320,2025-06-07 07:42:19,68.0,93.7,31.0,True
VMS-5226,2025-06-02 08:23:30,78.7,23.4,58.7,True
CAM-9540,2025-06-05 15:44:22,6.1,25.1,52.2,True
DEV-3696,2025-06-02 18:06:06,64.6,83.8,46.2,True
VMS-9055,2025-06-01 05:21:14,40.0,21.3,67.2,False
VMS-3279,2025-06-01 08:01:31,33.9,86.3,30.5,True
DEV-9259,2025-06-05 17:55:36,27.5,52.3,66.1,False
VMS-2566,2025-06-06 19:23:26,50.7,56.3,38.1,True
VMS-6450,2025-06-07 18:20:27,49.0,83.0,68.5,True
SEN-9113,2025-06-02 02:39:57,19.2,36.4,28.7,True
DEV-9259,2025-06-04 18:04:01,29.4,85.9,44.4,True
RSU-2412,2025-06-03 12:14:51,38.2,65.0,59.9,True
SEN-8721,2025-06-05 08:59:12,45.7,65.1,50.0,True
RSU-6684,2025-06-05 17:15:25,14.8,56.3,66.2,True
VMS-9055,2025-06-05 11:50:50,20.8,29.4,77.6,True
SEN-8721,2025-06-05 17:37:36,61.5,12.3,39.1,True
CAM-9540,2025-06-03 19:06:55,7.8,50.7,36.6,True
RSU-9703,2025-06-07 09:37:20,45.3,18.7,27.2,True
SEN-9219,2025-06-03 01:25:54,36.1,50.8,32.2,True
RSU-1640,2025-06-06 17:33:54,47.5,64.9,61.0,True
DEV-5141,2025-06-05 06:37:10,7.4,43.8,50.3,False
VMS-5226,2025-06-02 06:46:56,74.8,21.8,79.8,True
SEN-9448,2025-06-07 01:47:15,58.8,16.9,42.8,True
VMS-7793,2025-06-07 18:28:55,9.9,41.5,28.8,True
VMS-3279,2025-06-01 21:08:49,84.6,40.8,56.7,True
DEV-9259,2025-06-05 14:55:45,72.9,38.3,32.3,True
RSU-2876,2025-06-07 08:59:17,41.7,53.1,43.1,True
RSU-1640,2025-06-05 18:26:09,68.0,51.8,53.1,True
DEV-3696,2025-06-07 13:15:02,19.7,73.7,71.0,True
VMS-9055,2025-06-04 04:34:41,68.4,51.6,25.7,True
CAM-8906,2025-06-03 15:57:40,42.9,45.1,36.3,True
SEN-6121,2025-06-05 04:15:10,55.6,27.1,80.1,True
DEV-9259,2025-06-04 17:24:21,73.0,34.9,67.8,True
SEN-9219,2025-06-02 07:15:47,52.3,81.7,49.4,True
CAM-5320,2025-06-01 18:20:44,52.0,64.0,40.4,True
CAM-3584,2025-06-04 00:48:12,93.8,49.7,28.7,True
SEN-9448,2025-06-06 14:59:22,5.4,35.1,77.1,True
SEN-7909,2025-06-06 09:44:20,56.9,45.2,35.7,True
CAM-5094,2025-06-07 08:50:55,63.6,34.7,84.5,True
SEN-6121,2025-06-04 18:02:34,48.4,21.7,31.2,True
VMS-9485,2025-06-05 10:10:47,66.1,92.4,25.7,True
CAM-9540,2025-06-03 08:17:41,92.5,85.0,68.9,True
VMS-2566,2025-06-05 08:31:56,9.7,69.2,62.4,True
DEV-9259,2025-06-02 09:16:40,37.2,50.8,46.3,True
VMS-6450,2025-06-02 05:59:06,70.6,80.6,29.6,True
RSU-9703,2025-06-06 18:43:49,13.6,20.4,63.5,True
DEV-5141,2025-06-05 18:06:51,24.5,90.0,71.9,True
CAM-8906,2025-06-02 17:06:01,54.1,31.7,57.8,True
CAM-5094,2025-06-01 16:52:52,86.7,79.9,38.7,True
RSU-2876,2025-06-06 11:46:58,30.8,17.4,72.7,True
RSU-6684,2025-06-06 14:24:18,19.8,71.1,53.0,True
CAM-3584,2025-06-02 20:02:21,42.9,51.9,70.8,True
RSU-9703,2025-06-03 07:54:13,41.5,23.2,84.0,True
SEN-8721,2025-06-01 06:03:34,42.9,34.4,62.1,True
CAM-5094,2025-06-01 08:31:27,75.6,10.2,83.1,True
DEV-5777,2025-06-01 02:01:15,93.6,39.3,61.9,True
SEN-6121,2025-06-06 06:35:47,29.8,41.0,81.5,True
SEN-8721,2025-06-05 18:55:05,13.2,88.5,53.7,True
VMS-7793,2025-06-05 08:49:28,89.5,31.7,61.8,True
VMS-5226,2025-06-02 15:55:54,87.4,48.7,68.3,True
SEN-8721,2025-06-06 07:38:33,68.4,72.1,31.8,False
RSU-2876,2025-06-03 04:39:11,32.3,27.6,44.2,True
CAM-9540,2025-06-04 20:13:32,71.9,60.7,30.3,True
DEV-3696,2025-06-02 18:21:03,66.3,65.8,60.6,True
DEV-5141,2025-06-02 14:33:24,77.8,64.6,79.8,True
RSU-9703,2025-06-06 08:41:55,21.4,91.4,60.4,False
CAM-9540,2025-06-03 08:47:54,20.8,60.0,31.6,True
VMS-2566,2025-06-04 12:28:51,45.9,87.0,81.4,False
SEN-7909,2025-06-06 08:40:31,36.2,58.4,55.6,True
SEN-9113,2025-06-05 07:53:22,48.3,65.7,66.8,True
VMS-5226,2025-06-03 06:41:29,71.4,62.6,83.9,True
SEN-6121,2025-06-02 11:47:13,35.7,35.9,31.9,True
VMS-9485,2025-06-06 11:10:20,70.8,70.0,33.8,True
RSU-9703,2025-06-02 21:02:32,93.3,68.0,80.2,True
RSU-9703,2025-06-04 07:53:16,87.6,68.4,73.5,True
VMS-2566,2025-06-06 06:13:40,78.6,25.8,44.6,True
CAM-3584,2025-06-01 09:06:18,76.1,86.1,73.1,True
RSU-2876,2025-06-04 20:08:02,35.8,19.0,33.7,True
SEN-9219,2025-06-04 06:42:16,7.6,20.4,35.9,True
RSU-2412,2025-06-04 09:21:18,87.2,84.8,37.2,True
CAM-3584,2025-06-04 08:19:31,20.9,19.1,35.7,False
RSU-6684,2025-06-02 14:31:23,94.7,62.6,41.4,True
CAM-3584,2025-06-04 17:25:11,66.6,74.4,81.6,True
CAM-8906,2025-06-04 09:02:30,84.0,30.3,51.5,False
SEN-6121,2025-06-01 06:05:49,89.6,75.1,59.5,True
RSU-4083,2025-06-03 15:00:48,37.3,66.2,59.0,True
SEN-9448,2025-06-07 08:29:06,39.3,13.6,79.0,True
VMS-6450,2025-06-03 16:42:49,17.4,63.2,75.3,True
VMS-3279,2025-06-01 11:30:09,88.8,67.5,60.9,True
VMS-7793,2025-06-01 12:23:22,85.1,52.6,82.0,True
CAM-3584,2025-06-05 17:18:06,93.4,32.7,38.6,True
RSU-4083,2025-06-07 07:49:37,66.3,48.6,78.3,True
DEV-5777,2025-06-03 19:08:16,29.2,44.8,71.7,True
VMS-5226,2025-06-05 17:05:00,89.9,80.7,36.2,True
VMS-9055,2025-06-05 15:56:18,75.5,58.2,79.4,True
VMS-9055,2025-06-01 11:44:48,50.1,82.1,25.2,True
SEN-9219,2025-06-01 18:47:36,82.4,89.9,26.3,True
RSU-2876,2025-06-05 19:43:26,48.3,49.6,80.2,True
RSU-2876,2025-06-05 06:00:32,74.0,17.0,72.4,True
CAM-3584,2025-06-03 07:26:43,22.0,53.5,33.9,True
SEN-6121,2025-06-06 08:04:33,86.4,39.7,41.3,True
RSU-9703,2025-06-03 17:55:08,85.9,22.9,62.7,True
CAM-5720,2025-06-05 06:27:36,21.6,15.6,41.4,True
SEN-9219,2025-06-06 17:07:10,25.0,73.2,27.4,True
RSU-2876,2025-06-04 18:20:09,22.2,19.2,45.5,True
SEN-6121,2025-06-03 17:22:08,94.8,27.1,84.7,True
VMS-6450,2025-06-05 23:30:53,18.2,20.1,45.2,True
RSU-6684,2025-06-01 08:46:07,64.5,18.2,82.2,True
RSU-2412,2025-06-04 08:05:06,46.8,61.0,41.0,True
VMS-4540,2025-06-01 00:51:36,27.5,43.1,45.4,True
CAM-3584,2025-06-05 14:31:10,21.8,81.2,48.1,True
SEN-6121,2025-06-07 21:33:19,92.5,13.8,25.3,True
VMS-9485,2025-06-06 18:14:53,89.5,75.8,58.2,True
SEN-9219,2025-06-06 17:23:35,30.7,77.1,47.9,True
DEV-5777,2025-06-02 18:22:17,55.1,87.9,49.4,True
DEV-5777,2025-06-06 09:54:57,13.5,13.6,71.4,True
RSU-4083,2025-06-06 20:03:45,72.3,91.4,30.3,True
CAM-5320,2025-06-04 06:31:41,12.3,58.8,47.3,True
SEN-7909,2025-06-07 20:24:09,10.8,20.4,32.4,True
SEN-6121,2025-06-02 07:28:35,52.5,51.0,45.9,True
DEV-5777,2025-06-06 10:06:06,31.3,73.5,34.4,True
VMS-6450,2025-06-07 08:55:10,20.5,72.1,46.7,True
VMS-4540,2025-06-03 18:25:05,56.8,51.2,62.0,True
SEN-8721,2025-06-01 18:41:21,17.5,81.7,44.8,True
RSU-1640,2025-06-01 21:52:43,68.4,94.3,77.9,True
CAM-3584,2025-06-06 09:08:47,83.7,94.9,61.6,True
SEN-9448,2025-06-05 20:30:05,81.2,59.8,45.2,True
SEN-9219,2025-06-06 16:40:57,37.2,78.7,30.9,True
VMS-7793,2025-06-02 07:11:40,52.4,28.1,71.4,True
RSU-2876,2025-06-03 16:28:25,89.7,80.6,40.5,True
RSU-2412,2025-06-01 06:08:20,15.5,40.7,42.1,True
DEV-3696,2025-06-03 07:32:36,62.6,27.5,56.4,True
SEN-6121,2025-06-07 22:59:12,61.2,27.9,60.7,False
DEV-5141,2025-06-02 22:46:33,84.3,65.4,70.5,True
SEN-9448,2025-06-03 16:16:24,55.0,55.6,28.4,True
RSU-6684,2025-06-06 13:58:32,14.6,76.7,74.2,True
DEV-5777,2025-06-02 12:16:51,23.2,52.4,63.3,True
RSU-2876,2025-06-06 18:21:49,54.8,86.7,32.5,True
RSU-9703,2025-06-07 00:01:54,40.1,36.0,33.9,True
RSU-2876,2025-06-06 18:07:01,15.6,36.3,60.2,True
RSU-4083,2025-06-06 07:15:42,74.7,41.6,53.2,True
RSU-6684,2025-06-02 15:15:38,12.1,82.5,69.5,True
RSU-2876,2025-06-06 19:16:22,48.5,60.9,38.9,True
RSU-4083,2025-06-07 08:26:11,78.0,39.6,41.4,True
SEN-9448,2025-06-05 18:33:54,25.1,92.9,50.8,True
VMS-5226,2025-06-04 17:58:07,64.3,87.6,65.2,True
SEN-9219,2025-06-02 07:17:20,64.3,28.6,44.1,True
VMS-9055,2025-06-02 10:24:02,12.8,46.6,81.3,True
DEV-5777,2025-06-03 22:00:20,24.7,46.8,71.1,True
VMS-7793,2025-06-07 10:05:25,77.0,44.6,78.6,True
CAM-3584,2025-06-05 17:24:56,85.5,13.6,56.5,True
SEN-6121,2025-06-07 03:05:42,58.6,11.3,42.7,True
CAM-8906,2025-06-05 08:18:14,45.0,52.8,71.1,True
DEV-3696,2025-06-06 22:57:39,74.6,64.1,46.2,True
SEN-8721,2025-06-03 18:42:06,45.2,46.1,48.2,True
VMS-2566,2025-06-06 23:38:24,61.1,34.7,56.8,True
SEN-7909,2025-06-01 13:39:08,93.6,71.6,32.5,True
SEN-9113,2025-06-07 06:32:54,76.9,21.2,32.4,True
VMS-9055,2025-06-06 17:36:42,80.0,34.0,71.0,True
CAM-3584,2025-06-01 12:32:32,15.6,13.9,39.6,True
VMS-7793,2025-06-03 16:07:30,9.5,47.9,52.4,True
DEV-5141,2025-06-01 18:33:23,65.7,59.7,31.7,True
VMS-7793,2025-06-03 15:57:25,94.3,27.7,72.0,True
RSU-2876,2025-06-06 19:18:15,93.1,62.7,30.2,True
CAM-5720,2025-06-01 06:45:35,52.2,24.4,40.9,True
RSU-4083,2025-06-06 09:35:32,40.0,65.9,46.7,True
CAM-5094,2025-06-04 08:34:37,13.3,70.1,34.2,True
DEV-5777,2025-06-05 19:30:15,21.2,90.1,46.7,True
VMS-9485,2025-06-02 07:37:11,56.8,57.2,80.4,True
DEV-9259,2025-06-01 21:39:59,54.1,17.0,77.2,True
RSU-1640,2025-06-05 20:40:11,25.8,24.2,56.8,True
RSU-1640,2025-06-02 04:26:05,55.5,30.8,31.3,True
DEV-3696,2025-06-04 18:04:32,70.3,29.5,58.2,True
CAM-5320,2025-06-02 07:22:53,21.9,27.0,47.4,True
SEN-9219,2025-06-04 13:48:57,19.2,89.3,62.9,True
RSU-9703,2025-06-01 19:09:56,83.2,46.9,77.1,True
CAM-5094,2025-06-01 04:05:23,11.3,57.9,67.3,True
RSU-2412,2025-06-05 14:31:34,88.3,41.7,34.1,True
CAM-9540,2025-06-04 19:56:51,47.3,39.6,43.6,True
DEV-5141,2025-06-02 07:06:52,28.5,75.3,74.1,True
RSU-1640,2025-06-07 16:48:25,25.8,20.6,48.4,True
DEV-9259,2025-06-01 05:10:36,86.8,86.5,30.2,True
CAM-8906,2025-06-03 06:17:51,59.1,49.6,63.9,True
VMS-7793,2025-06-03 18:19:42,28.4,87.3,58.7,True
RSU-9703,2025-06-03 18:03:36,22.3,72.9,76.1,True
VMS-9485,2025-06-06 06:15:43,49.6,88.5,53.4,False
SEN-7909,2025-06-04 12:32:50,80.3,25.2,41.8,True
RSU-2876,2025-06-02 08:57:38,56.3,45.4,41.1,True
SEN-9448,2025-06-03 17:58:35,93.3,50.1,62.8,True
VMS-7793,2025-06-06 07:53:41,8.0,80.3,83.9,True
CAM-3584,2025-06-07 18:31:50,93.0,41.7,56.6,True
SEN-9448,2025-06-07 07:46:51,93.5,58.9,80.8,True
DEV-5777,2025-06-06 14:49:37,38.9,67.3,79.4,True
VMS-4540,2025-06-02 08:59:16,81.9,40.6,57.8,True
VMS-9485,2025-06-04 08:34:04,6.8,36.6,65.9,True
VMS-7793,2025-06-07 05:59:03,53.3,56.2,48.5,True
RSU-9703,2025-06-04 07:32:28,56.8,89.7,36.4,True
DEV-9259,2025-06-05 08:21:31,79.1,59.3,25.9,True
RSU-6684,2025-06-02 16:23:04,24.3,46.8,41.0,True
RSU-6684,2025-06-05 22:25:54,69.4,11.0,53.1,True
SEN-9219,2025-06-06 07:16:02,90.2,73.1,59.1,True
CAM-5320,2025-06-07 14:19:50,82.7,20.2,66.4,True
RSU-2876,2025-06-02 11:58:23,31.1,39.9,25.9,True
SEN-9113,2025-06-02 03:21:35,88.3,63.4,25.8,True
SEN-7909,2025-06-05 23:35:19,83.1,41.3,43.6,True
VMS-2566,2025-06-06 19:53:09,22.8,36.0,36.9,True
VMS-4540,2025-06-06 17:00:41,33.3,78.7,41.4,True
VMS-5226,2025-06-07 19:37:08,21.2,49.0,52.6,True
SEN-9113,2025-06-03 18:03:14,71.0,50.7,27.7,True
RSU-9703,2025-06-05 21:32:13,53.7,90.8,82.5,True
SEN-9448,2025-06-05 21:26:31,31.3,62.2,29.1,True
VMS-3279,2025-06-03 15:53:33,12.2,65.4,60.5,False
CAM-8906,2025-06-02 20:55:59,13.8,58.6,55.7,True
VMS-4540,2025-06-05 12:11:17,35.1,12.6,54.0,True
DEV-3696,2025-06-05 09:10:16,36.4,32.0,53.9,True
SEN-9448,2025-06-03 18:41:38,11.5,57.5,84.3,True
VMS-9055,2025-06-01 06:14:30,71.8,83.0,61.7,True
CAM-5720,2025-06-06 06:29:11,87.8,13.6,65.3,True
SEN-9219,2025-06-06 23:34:44,28.6,58.7,77.8,True
RSU-6684,2025-06-05 09:23:41,30.4,54.0,58.3,True
VMS-4540,2025-06-04 07:45:57,32.5,22.6,47.7,True
SEN-9113,2025-06-04 12:38:27,71.4,64.7,79.0,True
DEV-9259,2025-06-06 06:46:29,46.4,23.7,73.9,True
SEN-9219,2025-06-01 18:00:45,76.0,51.9,39.9,True
SEN-9448,2025-06-01 22:57:17,24.8,29.3,30.6,True
DEV-9259,2025-06-01 18:08:55,36.4,25.1,71.6,True
DEV-3696,2025-06-04 08:39:24,29.0,44.2,84.4,False
RSU-2876,2025-06-03 13:06:41,59.1,93.1,73.9,True
VMS-7793,2025-06-02 08:45:45,49.0,35.6,65.3,True
CAM-9540,2025-06-04 09:43:11,13.7,83.1,76.5,True
SEN-9113,2025-06-07 09:51:23,7.2,54.1,59.0,True
RSU-2876,2025-06-05 17:06:24,52.5,89.8,34.7,True
VMS-9055,2025-06-04 08:48:04,75.7,49.8,28.5,True
RSU-6684,2025-06-01 07:11:29,93.6,18.4,29.4,True
CAM-9540,2025-06-04 07:24:24,93.0,20.5,57.8,True
DEV-5777,2025-06-02 08:44:53,6.6,88.0,55.3,True
VMS-9055,2025-06-05 15:42:52,46.6,49.4,27.5,True
SEN-9219,2025-06-06 18:38:44,66.2,74.4,56.4,True
RSU-9703,2025-06-01 06:39:21,22.9,28.8,43.1,True
VMS-5226,2025-06-05 21:22:37,91.8,91.1,73.9,True
CAM-8906,2025-06-04 10:17:05,24.6,71.9,45.5,True
DEV-5777,2025-06-02 05:41:00,23.7,49.7,63.0,True
SEN-7909,2025-06-04 18:53:10,58.8,37.5,65.4,True
CAM-8906,2025-06-02 13:37:52,15.7,44.1,63.5,True
SEN-9113,2025-06-01 17:00:44,54.2,89.8,65.7,True
VMS-5226,2025-06-07 16:21:07,67.4,41.8,68.0,True
RSU-4083,2025-06-05 06:19:48,30.1,40.2,84.0,True
RSU-2412,2025-06-01 20:25:26,46.6,56.5,77.1,True
VMS-9485,2025-06-05 04:48:10,75.4,60.7,50.8,True
RSU-2876,2025-06-05 19:22:35,58.4,38.7,30.8,False
DEV-3696,2025-06-03 08:55:28,37.4,43.6,37.3,False
SEN-7909,2025-06-07 15:32:36,6.2,77.6,47.4,True
RSU-6684,2025-06-05 19:44:14,74.8,55.9,39.5,True
DEV-5777,2025-06-07 08:16:07,62.2,27.3,34.9,True
VMS-2566,2025-06-06 05:51:39,49.0,24.7,53.1,True
SEN-9113,2025-06-02 08:08:49,70.1,12.2,33.8,True
VMS-9485,2025-06-03 07:45:35,69.9,39.1,51.0,True
RSU-1640,2025-06-03 07:13:14,51.7,66.2,51.3,False
VMS-7793,2025-06-05 15:46:07,51.2,22.3,42.3,True
CAM-5320,2025-06-06 14:11:14,31.5,37.1,45.2,True
RSU-2876,2025-06-05 12:24:06,80.3,93.3,50.4,True
DEV-5141,2025-06-04 10:39:33,7.7,42.3,82.2,True
CAM-9540,2025-06-06 22:55:52,89.7,10.8,27.5,True
RSU-6684,2025-06-06 06:18:08,60.5,90.9,37.1,True
SEN-9448,2025-06-05 08:41:53,46.0,57.0,77.1,True
RSU-6684,2025-06-04 19:57:20,10.7,31.8,63.5,True
CAM-5094,2025-06-06 03:45:59,88.7,52.0,69.4,True
VMS-6450,2025-06-02 20:29:08,88.9,34.1,43.2,True
DEV-3696,2025-06-01 18:18:55,19.0,21.9,82.0,True
SEN-8721,2025-06-01 18:46:03,74.3,44.3,78.9,True
VMS-2566,2025-06-07 17:35:25,74.7,25.2,38.7,True
VMS-2566,2025-06-07 07:21:09,12.0,40.2,54.6,True
DEV-3696,2025-06-04 15:00:06,9.8,55.1,69.7,True
CAM-5720,2025-06-02 20:09:16,86.3,45.2,25.1,True
VMS-2566,2025-06-01 08:00:06,18.7,44.5,58.9,True
CAM-3584,2025-06-04 17:57:36,92.3,14.6,40.4,True
VMS-5226,2025-06-02 19:41:35,6.5,37.5,59.5,True
CAM-5720,2025-06-05 05:19:27,64.3,71.0,78.8,True
DEV-5141,2025-06-02 10:54:31,46.6,12.5,69.2,True
SEN-9219,2025-06-06 18:12:46,92.4,68.3,60.6,True
VMS-3279,2025-06-04 18:52:02,44.1,58.3,50.3,True
VMS-2566,2025-06-04 19:55:07,40.9,94.8,60.4,True
SEN-6121,2025-06-01 07:10:43,65.6,65.5,70.4,True
VMS-9485,2025-06-04 06:01:12,80.2,55.7,83.6,True
CAM-5320,2025-06-06 05:15:15,92.3,47.5,71.8,True
RSU-2876,2025-06-06 07:22:42,27.6,23.4,70.4,True
SEN-9219,2025-06-03 04:30:20,75.7,87.3,63.7,True
SEN-6121,2025-06-04 14:52:59,16.6,24.6,49.4,True
SEN-6121,2025-06-02 18:27:16,35.9,36.4,79.2,False
SEN-9219,2025-06-02 16:12:38,29.7,62.4,41.4,True
RSU-2876,2025-06-04 18:43:07,22.3,42.2,32.2,True
RSU-2876,2025-06-05 20:13:45,91.4,51.8,79.8,True
VMS-7793,2025-06-04 22:55:33,60.2,92.1,72.6,True
RSU-2412,2025-06-05 17:13:58,17.0,22.5,59.0,True
RSU-4083,2025-06-03 17:36:53,84.0,14.3,55.5,True
CAM-9540,2025-06-02 11:27:21,72.7,40.5,74.8,True
VMS-7793,2025-06-05 18:19:42,84.9,91.2,60.5,True
RSU-1640,2025-06-01 06:15:24,16.0,23.7,33.5,True
CAM-5094,2025-06-05 19:17:52,15.9,34.1,80.9,True
RSU-4083,2025-06-06 11:33:00,31.6,84.4,31.9,True
DEV-5777,2025-06-02 06:01:03,47.2,13.7,43.7,True
VMS-3279,2025-06-05 09:20:48,46.4,94.3,73.7,True
VMS-9485,2025-06-06 18:54:45,61.7,48.7,40.0,True
RSU-4083,2025-06-01 17:03:11,61.3,81.2,41.8,True
VMS-3279,2025-06-04 08:08:15,69.2,32.6,70.3,True
CAM-9540,2025-06-04 12:02:29,87.4,10.3,74.5,False
RSU-2876,2025-06-06 17:10:35,22.3,27.5,65.8,True
RSU-1640,2025-06-02 08:36:08,74.6,49.1,31.6,True
CAM-5720,2025-06-02 20:34:07,63.8,82.3,80.5,True
VMS-7793,2025-06-06 18:36:18,68.3,60.5,70.0,True
CAM-9540,2025-06-02 19:34:48,66.4,84.8,58.5,False
VMS-9485,2025-06-04 19:06:24,43.4,15.6,37.2,True
VMS-9485,2025-06-03 19:19:01,39.4,88.5,40.8,True
CAM-3584,2025-06-01 06:53:18,67.5,13.9,66.9,True
DEV-5141,2025-06-05 08:44:29,93.2,21.1,68.1,True
DEV-3696,2025-06-02 16:28:07,80.6,46.3,84.3,True
CAM-5720,2025-06-03 19:21:54,81.3,65.5,41.2,True
DEV-5141,2025-06-06 12:42:12,24.3,23.6,54.1,True
SEN-7909,2025-06-01 07:42:55,73.3,19.0,74.3,True
DEV-5141,2025-06-02 16:07:06,54.6,86.5,28.1,True
DEV-3696,2025-06-02 13:01:30,58.3,86.4,61.6,True
CAM-5094,2025-06-06 06:12:49,42.4,21.4,64.9,True
SEN-6121,2025-06-06 23:59:53,6.2,53.9,82.7,True
VMS-6450,2025-06-05 12:13:09,13.2,15.2,59.8,True
DEV-5777,2025-06-03 18:34:56,51.7,64.4,32.0,True
CAM-9540,2025-06-07 16:57:04,35.5,49.1,61.3,True
SEN-8721,2025-06-03 17:05:10,67.1,49.9,32.7,True
SEN-8721,2025-06-03 05:03:54,34.8,74.1,44.2,True
CAM-3584,2025-06-03 17:18:17,87.0,34.8,31.7,True
