device_id,alarm_time,alarm_type,alarm_level,description
SEN-9448,2025-06-01 02:49:39,内存不足,medium,内存使用率达到98%，接近物理内存上限
SEN-9448,2025-06-04 14:36:05,温度过高,high,设备温度达到91°C，超过正常工作温度范围
VMS-9485,2025-06-05 17:39:24,通讯中断,critical,与中心服务器通信中断，最后心跳时间11分钟前
VMS-3279,2025-06-07 00:03:36,存储满,medium,磁盘使用率超过97%，存储空间即将耗尽
VMS-2566,2025-06-06 07:23:02,温度过高,high,设备温度达到73°C，超过正常工作温度范围
SEN-9113,2025-06-01 17:07:23,电源故障,critical,主电源异常，已切换至备用电源，预计续航5小时
CAM-5720,2025-06-03 11:49:03,电源故障,critical,主电源异常，已切换至备用电源，预计续航7小时
CAM-5720,2025-06-06 22:36:06,传感器失效,high,传感器C相连续3次数据采集失败
DEV-3696,2025-06-07 07:20:35,存储满,medium,磁盘使用率超过85%，存储空间即将耗尽
VMS-4540,2025-06-02 21:59:08,设备离线,low,设备检测到通信中断，已超过36分钟未收到心跳信号
VMS-4540,2025-06-01 08:01:26,通讯中断,critical,与中心服务器通信中断，最后心跳时间29分钟前
SEN-9113,2025-06-02 14:40:56,通讯中断,critical,与中心服务器通信中断，最后心跳时间74分钟前
VMS-2566,2025-06-01 06:55:29,内存不足,medium,内存使用率达到96%，接近物理内存上限
VMS-9055,2025-06-01 06:35:53,通讯中断,critical,与中心服务器通信中断，最后心跳时间24分钟前
CAM-8906,2025-06-02 18:17:07,电源故障,critical,主电源异常，已切换至备用电源，预计续航4小时
VMS-7793,2025-06-07 07:28:52,温度过高,high,设备温度达到94°C，超过正常工作温度范围
VMS-9485,2025-06-06 02:43:55,温度过高,high,设备温度达到78°C，超过正常工作温度范围
CAM-5320,2025-06-07 14:29:07,传感器失效,high,传感器主传感器连续8次数据采集失败
SEN-8721,2025-06-03 19:57:08,通讯中断,critical,与中心服务器通信中断，最后心跳时间89分钟前
SEN-8721,2025-06-07 17:14:25,存储满,medium,磁盘使用率超过97%，存储空间即将耗尽
VMS-5226,2025-06-05 19:42:48,设备离线,low,设备检测到通信中断，已超过26分钟未收到心跳信号
CAM-5720,2025-06-02 16:33:11,传感器失效,high,传感器主传感器连续6次数据采集失败
SEN-9113,2025-06-03 08:30:20,网络延迟,low,网络延迟达到1546ms，数据传输可能出现丢包
VMS-6450,2025-06-01 09:58:47,CPU过载,medium,CPU使用率持续超过87%，可能影响设备正常运行
RSU-4083,2025-06-05 17:43:16,内存不足,medium,内存使用率达到93%，接近物理内存上限
VMS-9055,2025-06-06 11:54:54,电源故障,critical,主电源异常，已切换至备用电源，预计续航6小时
DEV-9259,2025-06-02 18:46:46,传感器失效,high,传感器A相连续4次数据采集失败
SEN-7909,2025-06-07 17:44:09,温度过高,high,设备温度达到80°C，超过正常工作温度范围
VMS-9055,2025-06-07 08:55:51,数据异常,high,检测到异常数据波动，数值偏离正常范围54%
SEN-9219,2025-06-04 13:05:28,传感器失效,high,传感器主传感器连续10次数据采集失败
VMS-2566,2025-06-02 18:48:01,内存不足,medium,内存使用率达到94%，接近物理内存上限
VMS-5226,2025-06-06 18:33:43,数据异常,high,检测到异常数据波动，数值偏离正常范围45%
SEN-9219,2025-06-04 08:52:25,存储满,medium,磁盘使用率超过99%，存储空间即将耗尽
RSU-9703,2025-06-04 22:05:18,传感器失效,high,传感器主传感器连续10次数据采集失败
DEV-3696,2025-06-03 08:51:40,数据异常,high,检测到异常数据波动，数值偏离正常范围32%
SEN-7909,2025-06-03 17:08:27,电源故障,critical,主电源异常，已切换至备用电源，预计续航5小时
CAM-3584,2025-06-04 09:44:30,存储满,medium,磁盘使用率超过98%，存储空间即将耗尽
RSU-9703,2025-06-05 17:59:19,设备离线,low,设备检测到通信中断，已超过59分钟未收到心跳信号
RSU-6684,2025-06-06 18:02:21,传感器失效,high,传感器A相连续8次数据采集失败
DEV-5141,2025-06-05 10:37:14,内存不足,medium,内存使用率达到93%，接近物理内存上限
DEV-5141,2025-06-02 07:07:10,设备离线,low,设备检测到通信中断，已超过47分钟未收到心跳信号
VMS-6450,2025-06-04 06:45:02,网络延迟,low,网络延迟达到1346ms，数据传输可能出现丢包
VMS-5226,2025-06-05 00:16:49,通讯中断,critical,与中心服务器通信中断，最后心跳时间12分钟前
VMS-4540,2025-06-01 18:55:51,网络延迟,low,网络延迟达到1626ms，数据传输可能出现丢包
DEV-5141,2025-06-07 16:56:57,CPU过载,medium,CPU使用率持续超过88%，可能影响设备正常运行
RSU-6684,2025-06-06 06:16:54,CPU过载,medium,CPU使用率持续超过87%，可能影响设备正常运行
RSU-1640,2025-06-04 10:19:23,内存不足,medium,内存使用率达到96%，接近物理内存上限
DEV-5141,2025-06-07 17:01:32,传感器失效,high,传感器主传感器连续3次数据采集失败
CAM-5094,2025-06-01 13:04:25,电源故障,critical,主电源异常，已切换至备用电源，预计续航7小时
VMS-3279,2025-06-01 10:32:08,内存不足,medium,内存使用率达到98%，接近物理内存上限
RSU-1640,2025-06-03 18:55:31,CPU过载,medium,CPU使用率持续超过97%，可能影响设备正常运行
VMS-4540,2025-06-03 22:23:08,温度过高,high,设备温度达到78°C，超过正常工作温度范围
VMS-2566,2025-06-05 11:26:24,传感器失效,high,传感器主传感器连续9次数据采集失败
VMS-3279,2025-06-01 14:12:25,通讯中断,critical,与中心服务器通信中断，最后心跳时间89分钟前
DEV-3696,2025-06-01 07:19:17,存储满,medium,磁盘使用率超过94%，存储空间即将耗尽
CAM-8906,2025-06-01 18:17:42,数据异常,high,检测到异常数据波动，数值偏离正常范围60%
RSU-1640,2025-06-03 14:27:54,温度过高,high,设备温度达到80°C，超过正常工作温度范围
SEN-9448,2025-06-06 07:30:55,网络延迟,low,网络延迟达到1720ms，数据传输可能出现丢包
DEV-5141,2025-06-03 06:34:21,存储满,medium,磁盘使用率超过91%，存储空间即将耗尽
SEN-6121,2025-06-01 22:59:58,设备离线,low,设备检测到通信中断，已超过36分钟未收到心跳信号
CAM-8906,2025-06-01 04:12:40,存储满,medium,磁盘使用率超过98%，存储空间即将耗尽
VMS-5226,2025-06-06 18:06:13,CPU过载,medium,CPU使用率持续超过93%，可能影响设备正常运行
VMS-3279,2025-06-04 21:29:57,存储满,medium,磁盘使用率超过98%，存储空间即将耗尽
SEN-8721,2025-06-06 20:52:40,传感器失效,high,传感器B相连续7次数据采集失败
RSU-9703,2025-06-03 18:36:40,数据异常,high,检测到异常数据波动，数值偏离正常范围59%
SEN-9219,2025-06-07 06:29:29,内存不足,medium,内存使用率达到87%，接近物理内存上限
CAM-5320,2025-06-02 05:39:17,数据异常,high,检测到异常数据波动，数值偏离正常范围28%
SEN-9113,2025-06-06 11:53:06,电源故障,critical,主电源异常，已切换至备用电源，预计续航5小时
VMS-3279,2025-06-06 02:53:24,数据异常,high,检测到异常数据波动，数值偏离正常范围60%
SEN-7909,2025-06-02 10:14:54,设备离线,low,设备检测到通信中断，已超过36分钟未收到心跳信号
RSU-9703,2025-06-03 18:05:38,传感器失效,high,传感器主传感器连续9次数据采集失败
VMS-3279,2025-06-07 13:53:51,电源故障,critical,主电源异常，已切换至备用电源，预计续航8小时
CAM-9540,2025-06-06 18:30:08,通讯中断,critical,与中心服务器通信中断，最后心跳时间69分钟前
VMS-2566,2025-06-07 21:52:21,设备离线,low,设备检测到通信中断，已超过55分钟未收到心跳信号
DEV-9259,2025-06-01 14:17:53,温度过高,high,设备温度达到95°C，超过正常工作温度范围
RSU-9703,2025-06-02 22:16:55,数据异常,high,检测到异常数据波动，数值偏离正常范围50%
SEN-9113,2025-06-04 18:47:05,通讯中断,critical,与中心服务器通信中断，最后心跳时间32分钟前
VMS-4540,2025-06-04 17:58:24,存储满,medium,磁盘使用率超过97%，存储空间即将耗尽
RSU-2412,2025-06-06 07:47:31,网络延迟,low,网络延迟达到1869ms，数据传输可能出现丢包
CAM-5720,2025-06-03 18:52:57,CPU过载,medium,CPU使用率持续超过94%，可能影响设备正常运行
VMS-2566,2025-06-02 08:59:53,存储满,medium,磁盘使用率超过98%，存储空间即将耗尽
CAM-5094,2025-06-04 18:14:34,温度过高,high,设备温度达到79°C，超过正常工作温度范围
VMS-2566,2025-06-03 17:59:39,网络延迟,low,网络延迟达到2870ms，数据传输可能出现丢包
SEN-8721,2025-06-03 07:13:31,通讯中断,critical,与中心服务器通信中断，最后心跳时间33分钟前
DEV-5141,2025-06-07 17:52:54,传感器失效,high,传感器C相连续8次数据采集失败
SEN-9219,2025-06-01 21:24:25,数据异常,high,检测到异常数据波动，数值偏离正常范围49%
VMS-3279,2025-06-01 08:34:47,通讯中断,critical,与中心服务器通信中断，最后心跳时间89分钟前
SEN-8721,2025-06-01 15:39:01,网络延迟,low,网络延迟达到2627ms，数据传输可能出现丢包
SEN-9113,2025-06-04 12:20:20,设备离线,low,设备检测到通信中断，已超过52分钟未收到心跳信号
DEV-5141,2025-06-01 17:41:42,传感器失效,high,传感器B相连续9次数据采集失败
RSU-4083,2025-06-02 21:41:20,电源故障,critical,主电源异常，已切换至备用电源，预计续航5小时
CAM-3584,2025-06-02 19:55:42,温度过高,high,设备温度达到82°C，超过正常工作温度范围
SEN-9113,2025-06-06 18:47:03,CPU过载,medium,CPU使用率持续超过98%，可能影响设备正常运行
CAM-3584,2025-06-07 19:05:41,通讯中断,critical,与中心服务器通信中断，最后心跳时间87分钟前
RSU-4083,2025-06-04 15:53:35,内存不足,medium,内存使用率达到97%，接近物理内存上限
SEN-9448,2025-06-05 07:00:37,温度过高,high,设备温度达到76°C，超过正常工作温度范围
CAM-8906,2025-06-01 20:34:58,网络延迟,low,网络延迟达到1055ms，数据传输可能出现丢包
VMS-9485,2025-06-01 08:32:02,电源故障,critical,主电源异常，已切换至备用电源，预计续航5小时
VMS-4540,2025-06-06 17:21:36,网络延迟,low,网络延迟达到2413ms，数据传输可能出现丢包
SEN-6121,2025-06-05 06:28:05,传感器失效,high,传感器C相连续10次数据采集失败
VMS-4540,2025-06-03 18:42:42,传感器失效,high,传感器B相连续9次数据采集失败
CAM-5320,2025-06-02 22:58:43,存储满,medium,磁盘使用率超过87%，存储空间即将耗尽
RSU-9703,2025-06-04 23:18:40,存储满,medium,磁盘使用率超过94%，存储空间即将耗尽
RSU-9703,2025-06-06 22:28:38,电源故障,critical,主电源异常，已切换至备用电源，预计续航6小时
RSU-6684,2025-06-04 10:57:32,内存不足,medium,内存使用率达到95%，接近物理内存上限
VMS-3279,2025-06-03 18:28:34,电源故障,critical,主电源异常，已切换至备用电源，预计续航7小时
DEV-3696,2025-06-06 09:56:11,存储满,medium,磁盘使用率超过86%，存储空间即将耗尽
SEN-9113,2025-06-03 07:20:49,内存不足,medium,内存使用率达到96%，接近物理内存上限
SEN-7909,2025-06-06 18:59:47,电源故障,critical,主电源异常，已切换至备用电源，预计续航3小时
RSU-2876,2025-06-01 09:09:19,网络延迟,low,网络延迟达到1747ms，数据传输可能出现丢包
CAM-3584,2025-06-02 09:36:23,内存不足,medium,内存使用率达到85%，接近物理内存上限
RSU-6684,2025-06-07 16:06:48,温度过高,high,设备温度达到73°C，超过正常工作温度范围
VMS-9055,2025-06-02 06:06:11,电源故障,critical,主电源异常，已切换至备用电源，预计续航4小时
SEN-9219,2025-06-07 01:17:53,存储满,medium,磁盘使用率超过89%，存储空间即将耗尽
SEN-7909,2025-06-02 18:39:05,传感器失效,high,传感器主传感器连续5次数据采集失败
SEN-7909,2025-06-02 18:52:50,传感器失效,high,传感器C相连续4次数据采集失败
VMS-7793,2025-06-06 07:12:29,网络延迟,low,网络延迟达到2314ms，数据传输可能出现丢包
CAM-9540,2025-06-06 19:10:24,内存不足,medium,内存使用率达到85%，接近物理内存上限
RSU-9703,2025-06-03 21:07:03,网络延迟,low,网络延迟达到2314ms，数据传输可能出现丢包
RSU-9703,2025-06-02 09:33:59,通讯中断,critical,与中心服务器通信中断，最后心跳时间44分钟前
CAM-9540,2025-06-03 07:44:28,温度过高,high,设备温度达到89°C，超过正常工作温度范围
VMS-9055,2025-06-05 17:57:03,传感器失效,high,传感器B相连续3次数据采集失败
SEN-9219,2025-06-07 08:13:36,电源故障,critical,主电源异常，已切换至备用电源，预计续航5小时
DEV-9259,2025-06-03 19:30:49,数据异常,high,检测到异常数据波动，数值偏离正常范围49%
RSU-4083,2025-06-06 00:17:45,传感器失效,high,传感器B相连续5次数据采集失败
VMS-9055,2025-06-07 08:44:21,内存不足,medium,内存使用率达到95%，接近物理内存上限
CAM-5094,2025-06-05 15:11:29,内存不足,medium,内存使用率达到87%，接近物理内存上限
CAM-5320,2025-06-03 17:37:20,数据异常,high,检测到异常数据波动，数值偏离正常范围36%
RSU-9703,2025-06-01 07:46:24,存储满,medium,磁盘使用率超过86%，存储空间即将耗尽
CAM-5720,2025-06-04 10:03:10,内存不足,medium,内存使用率达到95%，接近物理内存上限
DEV-3696,2025-06-06 07:08:56,温度过高,high,设备温度达到84°C，超过正常工作温度范围
RSU-9703,2025-06-05 07:59:30,网络延迟,low,网络延迟达到573ms，数据传输可能出现丢包
VMS-2566,2025-06-01 06:59:02,存储满,medium,磁盘使用率超过94%，存储空间即将耗尽
VMS-9055,2025-06-05 17:32:11,电源故障,critical,主电源异常，已切换至备用电源，预计续航1小时
CAM-5094,2025-06-02 07:30:11,设备离线,low,设备检测到通信中断，已超过45分钟未收到心跳信号
DEV-5777,2025-06-02 05:58:12,传感器失效,high,传感器主传感器连续3次数据采集失败
DEV-9259,2025-06-06 18:52:16,温度过高,high,设备温度达到91°C，超过正常工作温度范围
DEV-9259,2025-06-03 10:07:02,设备离线,low,设备检测到通信中断，已超过46分钟未收到心跳信号
CAM-5720,2025-06-05 07:22:13,传感器失效,high,传感器A相连续10次数据采集失败
CAM-5320,2025-06-04 17:08:03,传感器失效,high,传感器主传感器连续8次数据采集失败
CAM-9540,2025-06-04 15:53:22,存储满,medium,磁盘使用率超过97%，存储空间即将耗尽
RSU-6684,2025-06-05 07:48:08,设备离线,low,设备检测到通信中断，已超过16分钟未收到心跳信号
VMS-7793,2025-06-04 18:56:51,存储满,medium,磁盘使用率超过92%，存储空间即将耗尽
VMS-4540,2025-06-06 13:53:06,网络延迟,low,网络延迟达到2386ms，数据传输可能出现丢包
